song,lyric,pitch,relative_pitch,consonant,vowel,special
42,さ,73,5.0,s,a,None
42,ん,73,5.0,s,a,None
42,しゃ,71,3.0,sh,a,None
42,い,71,3.0,sh,a,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,ぐ,71,3.0,g,u,None
42,っ,71,3.0,g,u,None
42,で,69,1.0,d,e,None
42,い,69,1.0,d,e,None
42,な,69,1.0,n,a,None
42,や,68,0.0,y,a,None
42,む,69,1.0,m,u,None
42,と,68,0.0,t,o,None
42,き,69,1.0,k,i,None
42,も,68,0.0,m,o,None
42,あ,66,-2.0,None,a,None
42,る,66,-2.0,r,u,None
42,け,66,-2.0,k,e,None
42,れ,64,-4.0,r,e,None
42,ど,64,-4.0,d,o,None
42,い,69,1.0,None,i,None
42,ま,69,1.0,m,a,None
42,よ,69,1.0,y,o,None
42,り,73,5.0,r,i,None
42,も,71,3.0,m,o,None
42,す,71,3.0,s,u,None
42,き,74,6.0,k,i,None
42,に,73,5.0,n,i,None
42,な,71,3.0,n,a,None
42,る,69,1.0,r,u,None
42,わ,68,0.0,w,a,None
42,た,69,1.0,t,a,None
42,し,68,0.0,sh,i,None
42,ら,69,1.0,r,a,None
42,し,68,0.0,sh,i,None
42,く,69,1.0,k,u,None
42,ば,73,5.0,b,a,None
42,ん,73,5.0,b,a,None
42,ば,71,3.0,b,a,None
42,ん,71,3.0,b,a,None
42,は,69,1.0,w,a,None
42,じ,64,-4.0,j,i,None
42,け,65,-3.0,k,e,None
42,た,66,-2.0,t,a,None
42,い,66,-2.0,t,a,None
42,た,64,-4.0,t,a,None
42,め,64,-4.0,m,e,None
42,い,64,-4.0,None,i,None
42,き,64,-4.0,k,i,None
42,ば,64,-4.0,b,a,None
42,か,62,-6.0,k,a,None
42,り,61,-7.0,r,i,None
42,の,59,-9.0,n,o,None
42,そ,61,-7.0,s,o,None
42,ん,61,-7.0,s,o,None
42,な,62,-6.0,n,a,None
42,ま,61,-7.0,m,a,None
42,い,62,-6.0,None,i,None
42,に,61,-7.0,n,i,None
42,ち,59,-9.0,ch,i,None
42,た,61,-7.0,t,a,None
42,い,61,-7.0,t,a,None
42,く,61,-7.0,k,u,None
42,つ,61,-7.0,ts,u,None
42,し,61,-7.0,sh,i,None
42,て,59,-9.0,t,e,None
42,る,57,-11.0,r,u,None
42,の,59,-9.0,n,o,None
42,ちょ,57,-11.0,ch,o,None
42,っ,59,-9.0,None,None,cl
42,あ,64,-4.0,None,a,None
42,ら,64,-4.0,r,a,None
42,た,64,-4.0,t,a,None
42,な,64,-4.0,n,a,None
42,い,64,-4.0,None,i,None
42,い,62,-6.0,None,i,None
42,ぽ,64,-4.0,p,o,None
42,ふ,68,0.0,f,u,None
42,み,69,1.0,m,i,None
42,だ,68,0.0,d,a,None
42,し,64,-4.0,sh,i,None
42,て,64,-4.0,t,e,None
42,み,61,-7.0,m,i,None
42,た,64,-4.0,t,a,None
42,い,66,-2.0,None,i,None
42,み,61,-7.0,m,i,None
42,た,64,-4.0,t,a,None
42,い,66,-2.0,None,i,None
42,ね,61,-7.0,n,e,None
42,そ,64,-4.0,s,o,None
42,お,61,-7.0,None,o,None
42,で,64,-4.0,d,e,None
42,しょ,66,-2.0,sh,o,None
42,ま,66,-2.0,m,a,None
42,わ,66,-2.0,w,a,None
42,り,66,-2.0,r,i,None
42,の,66,-2.0,n,o,None
42,こ,66,-2.0,k,o,None
42,と,64,-4.0,t,o,None
42,き,68,0.0,k,i,None
42,に,68,0.0,n,i,None
42,し,68,0.0,sh,i,None
42,て,68,0.0,t,e,None
42,ちょ,68,0.0,ch,o,None
42,っ,68,0.0,ch,o,None
42,と,66,-2.0,t,o,None
42,た,66,-2.0,t,a,None
42,し,69,1.0,sh,i,None
42,か,68,0.0,k,a,None
42,め,66,-2.0,m,e,None
42,て,64,-4.0,t,e,None
42,る,61,-7.0,r,u,None
42,す,59,-9.0,s,u,None
42,こ,59,-9.0,k,o,None
42,し,61,-7.0,sh,i,None
42,ゆ,62,-6.0,y,u,None
42,う,61,-7.0,None,u,None
42,き,59,-9.0,k,i,None
42,が,62,-6.0,g,a,None
42,ほ,62,-6.0,h,o,None
42,し,66,-2.0,sh,i,None
42,い,64,-4.0,None,i,None
42,の,61,-7.0,n,o,None
42,に,64,-4.0,n,i,None
42,み,64,-4.0,m,i,None
42,ら,66,-2.0,r,a,None
42,い,66,-2.0,r,a,None
42,ね,64,-4.0,n,e,None
42,が,66,-2.0,g,a,None
42,い,66,-2.0,g,a,None
42,き,64,-4.0,k,i,None
42,た,66,-2.0,t,a,None
42,い,66,-2.0,t,a,None
42,し,66,-2.0,sh,i,None
42,て,69,1.0,t,e,None
42,る,66,-2.0,r,u,None
42,りょ,69,1.0,ry,o,None
42,て,69,1.0,t,e,None
42,ひ,69,1.0,h,i,None
42,ろ,69,1.0,r,o,None
42,げ,66,-2.0,g,e,None
42,て,69,1.0,t,e,None
42,ど,71,3.0,d,o,None
42,こ,73,5.0,k,o,None
42,ま,71,3.0,m,a,None
42,で,69,1.0,d,e,None
42,も,71,3.0,m,o,None
42,お,69,1.0,None,o,None
42,き,69,1.0,k,i,None
42,ん,69,1.0,k,i,None
42,だ,69,1.0,d,a,None
42,さ,73,5.0,s,a,None
42,ん,73,5.0,s,a,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,ぐ,71,3.0,g,u,None
42,っ,71,3.0,g,u,None
42,で,69,1.0,d,e,None
42,い,69,1.0,d,e,None
42,な,69,1.0,n,a,None
42,や,68,0.0,y,a,None
42,む,69,1.0,m,u,None
42,と,68,0.0,t,o,None
42,き,69,1.0,k,i,None
42,も,68,0.0,m,o,None
42,あ,66,-2.0,None,a,None
42,る,66,-2.0,r,u,None
42,け,66,-2.0,k,e,None
42,れ,64,-4.0,r,e,None
42,ど,64,-4.0,d,o,None
42,い,69,1.0,None,i,None
42,ま,69,1.0,m,a,None
42,よ,69,1.0,y,o,None
42,り,73,5.0,r,i,None
42,も,71,3.0,m,o,None
42,す,71,3.0,s,u,None
42,き,74,6.0,k,i,None
42,に,73,5.0,n,i,None
42,な,71,3.0,n,a,None
42,る,69,1.0,r,u,None
42,わ,68,0.0,w,a,None
42,た,69,1.0,t,a,None
42,し,68,0.0,sh,i,None
42,ら,69,1.0,r,a,None
42,し,68,0.0,sh,i,None
42,く,69,1.0,k,u,None
42,か,69,1.0,k,a,None
42,が,73,5.0,g,a,None
42,や,73,5.0,y,a,None
42,い,71,3.0,None,i,None
42,て,71,3.0,t,e,None
42,ら,69,1.0,r,a,None
42,い,69,1.0,r,a,None
42,ふぃ,69,1.0,f,i,None
42,ざ,69,1.0,z,a,None
42,ぱ,73,5.0,p,a,None
42,てぃ,71,3.0,t,i,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,き,64,-4.0,k,i,None
42,ら,64,-4.0,r,a,None
42,ぐ,71,3.0,g,u,None
42,っ,71,3.0,g,u,None
42,で,69,1.0,d,e,None
42,い,69,1.0,d,e,None
42,と,69,1.0,t,o,None
42,き,68,0.0,k,i,None
42,に,69,1.0,n,i,None
42,な,68,0.0,n,a,None
42,み,69,1.0,m,i,None
42,だ,68,0.0,d,a,None
42,こ,66,-2.0,k,o,None
42,ぼ,66,-2.0,b,o,None
42,れ,66,-2.0,r,e,None
42,て,64,-4.0,t,e,None
42,も,64,-4.0,m,o,None
42,い,69,1.0,None,i,None
42,ま,69,1.0,m,a,None
42,よ,69,1.0,y,o,None
42,り,73,5.0,r,i,None
42,も,71,3.0,m,o,None
42,す,71,3.0,s,u,None
42,き,74,6.0,k,i,None
42,に,73,5.0,n,i,None
42,な,71,3.0,n,a,None
42,る,69,1.0,r,u,None
42,わ,68,0.0,w,a,None
42,た,69,1.0,t,a,None
42,し,68,0.0,sh,i,None
42,ら,69,1.0,r,a,None
42,し,68,0.0,sh,i,None
42,く,69,1.0,k,u,None
42,ば,73,5.0,b,a,None
42,ん,73,5.0,b,a,None
42,ば,71,3.0,b,a,None
42,ん,71,3.0,b,a,None
42,は,69,1.0,w,a,None
42,じ,64,-4.0,j,i,None
42,け,65,-3.0,k,e,None
42,た,66,-2.0,t,a,None
42,い,66,-2.0,t,a,None
43,ね,60,-7.0,n,e,None
43,ね,60,-7.0,n,e,None
43,そ,60,-7.0,s,o,None
43,こ,60,-7.0,k,o,None
43,の,57,-10.0,n,o,None
43,め,60,-7.0,m,e,None
43,ん,59,-8.0,None,None,N
43,ず,57,-10.0,z,u,None
43,げ,57,-10.0,g,e,None
43,ん,64,-3.0,None,None,N
43,き,62,-5.0,k,i,None
43,た,60,-7.0,t,a,None
43,り,57,-10.0,r,i,None
43,て,60,-7.0,t,e,None
43,な,59,-8.0,n,a,None
43,い,57,-10.0,None,i,None
43,こ,57,-10.0,k,o,None
43,え,57,-10.0,None,e,None
43,も,69,2.0,m,o,None
43,っ,67,0.0,None,None,cl
43,と,69,2.0,t,o,None
43,あ,67,0.0,None,a,None
43,そ,69,2.0,s,o,None
43,ん,69,2.0,s,o,None
43,で,69,2.0,d,e,None
43,わ,69,2.0,w,a,None
43,ら,64,-3.0,r,a,None
43,っ,62,-5.0,None,None,cl
43,て,60,-7.0,t,e,None
43,せ,57,-10.0,s,e,None
43,か,57,-10.0,k,a,None
43,い,60,-7.0,None,i,None
43,の,62,-5.0,n,o,None
43,ね,60,-7.0,n,e,None
43,つ,62,-5.0,ts,u,None
43,りょ,60,-7.0,ry,o,None
43,お,62,-5.0,None,o,None
43,あ,62,-5.0,None,a,None
43,げ,63,-4.0,g,e,None
43,て,62,-5.0,t,e,None
43,こ,60,-7.0,k,o,None
43,す,57,-10.0,s,u,None
43,ぽ,60,-7.0,p,o,None
43,お,59,-8.0,None,o,None
43,つ,60,-7.0,ts,u,None
43,に,59,-8.0,n,i,None
43,が,60,-7.0,g,a,None
43,て,59,-8.0,t,e,None
43,ど,57,-10.0,d,o,None
43,りょ,60,-7.0,ry,o,None
43,く,59,-8.0,k,u,None
43,さ,57,-10.0,s,a,None
43,も,57,-10.0,m,o,None
43,て,64,-3.0,t,e,None
43,の,62,-5.0,n,o,None
43,ほ,60,-7.0,h,o,None
43,そ,57,-10.0,s,o,None
43,ま,60,-7.0,m,a,None
43,あ,59,-8.0,None,a,None
43,ちょ,57,-10.0,ch,o,None
43,の,57,-10.0,n,o,None
43,と,67,0.0,t,o,None
43,ぜ,69,2.0,z,e,None
43,つ,69,2.0,ts,u,None
43,ぼ,67,0.0,b,o,None
43,つ,69,2.0,ts,u,None
43,か,69,2.0,k,a,None
43,れ,69,2.0,r,e,None
43,た,64,-3.0,t,a,None
43,ま,62,-5.0,m,a,None
43,る,60,-7.0,r,u,None
43,い,57,-10.0,None,i,None
43,つ,57,-10.0,ts,u,None
43,か,60,-7.0,k,a,None
43,む,62,-5.0,m,u,None
43,く,60,-7.0,k,u,None
43,わ,62,-5.0,w,a,None
43,れ,60,-7.0,r,e,None
43,る,62,-5.0,r,u,None
43,っ,62,-5.0,r,u,None
43,て,62,-5.0,t,e,None
43,し,64,-3.0,sh,i,None
43,ん,65,-2.0,None,None,N
43,じ,64,-3.0,j,i,None
43,て,65,-2.0,t,e,None
43,る,64,-3.0,r,u,None
43,お,57,-10.0,None,o,None
43,と,57,-10.0,t,o,None
43,こ,69,2.0,k,o,None
43,っ,69,2.0,k,o,None
43,て,69,2.0,t,e,None
43,た,72,5.0,t,a,None
43,い,71,4.0,None,i,None
43,へ,69,2.0,None,e,None
43,ん,67,0.0,None,None,N
43,ね,69,2.0,n,e,None
43,お,57,-10.0,None,o,None
43,と,57,-10.0,t,o,None
43,こ,69,2.0,k,o,None
43,っ,69,2.0,k,o,None
43,て,69,2.0,t,e,None
43,つ,72,5.0,ts,u,None
43,ら,71,4.0,r,a,None
43,い,69,2.0,None,i,None
43,の,67,0.0,n,o,None
43,ね,69,2.0,n,e,None
43,お,73,6.0,None,o,None
43,な,69,2.0,n,a,None
43,じ,69,2.0,j,i,None
43,じゃ,73,6.0,j,a,None
43,な,69,2.0,n,a,None
43,く,69,2.0,k,u,None
43,て,71,4.0,t,e,None
43,い,69,2.0,None,i,None
43,い,68,1.0,None,i,None
43,や,57,-10.0,y,a,None
43,っ,57,-10.0,None,None,cl
43,ぱ,69,2.0,p,a,None
43,り,69,2.0,r,i,None
43,お,72,5.0,None,o,None
43,と,71,4.0,t,o,None
43,こ,69,2.0,k,o,None
43,っ,67,0.0,None,None,cl
43,て,69,2.0,t,e,None
43,と,72,5.0,t,o,None
43,く,70,3.0,k,u,None
43,い,69,2.0,None,i,None
43,な,67,0.0,n,a,None
43,も,67,0.0,m,o,None
43,の,67,0.0,n,o,None
43,み,67,0.0,m,i,None
43,つ,67,0.0,ts,u,None
43,け,71,4.0,k,e,None
43,て,71,4.0,t,e,None
43,しょ,71,4.0,sh,o,None
43,お,69,2.0,None,o,None
43,ぶ,68,1.0,b,u,None
43,だ,69,2.0,d,a,None
43,す,73,6.0,s,u,None
43,す,69,2.0,s,u,None
43,め,69,2.0,m,e,None
43,お,73,6.0,None,o,None
43,と,69,2.0,t,o,None
43,こ,69,2.0,k,o,None
43,お,73,6.0,None,o,None
43,り,69,2.0,r,i,None
43,じ,69,2.0,j,i,None
43,な,73,6.0,n,a,None
43,る,69,2.0,r,u,None
43,で,69,2.0,d,e,None
43,あ,72,5.0,None,a,None
43,い,71,4.0,None,i,None
43,と,69,2.0,t,o,None
43,ゆ,72,5.0,y,u,None
43,め,71,4.0,m,e,None
43,お,69,2.0,None,o,None
43,つ,71,4.0,ts,u,None
43,ば,71,4.0,b,a,None
43,さ,71,4.0,s,a,None
43,に,71,4.0,n,i,None
43,は,71,4.0,w,a,None
43,ば,69,2.0,b,a,None
43,た,67,0.0,t,a,None
43,け,69,2.0,k,e,None
44,わ,63,-3.0,w,a,None
44,ず,61,-5.0,z,u,None
44,か,66,0.0,k,a,None
44,な,63,-3.0,n,a,None
44,ひ,63,-3.0,h,i,None
44,か,63,-3.0,k,a,None
44,り,64,-2.0,r,i,None
44,の,63,-3.0,n,o,None
44,な,61,-5.0,n,a,None
44,か,59,-7.0,k,a,None
44,に,61,-5.0,n,i,None
44,し,59,-7.0,sh,i,None
44,あ,59,-7.0,None,a,None
44,わ,59,-7.0,w,a,None
44,せ,58,-8.0,s,e,None
44,お,59,-7.0,None,o,None
44,え,59,-7.0,None,e,None
44,が,61,-5.0,g,a,None
44,い,63,-3.0,None,i,None
44,た,61,-5.0,t,a,None
44,ゆ,63,-3.0,y,u,None
44,き,61,-5.0,k,i,None
44,か,66,0.0,k,a,None
44,う,63,-3.0,None,u,None
44,き,63,-3.0,k,i,None
44,ぼ,63,-3.0,b,o,None
44,お,64,-2.0,None,o,None
44,や,63,-3.0,y,a,None
44,ゆ,61,-5.0,y,u,None
44,め,59,-7.0,m,e,None
44,わ,61,-5.0,w,a,None
44,こ,59,-7.0,k,o,None
44,わ,59,-7.0,w,a,None
44,れ,59,-7.0,r,e,None
44,て,66,0.0,t,e,None
44,な,63,-3.0,n,a,None
44,い,64,-2.0,None,i,None
44,の,63,-3.0,n,o,None
44,に,61,-5.0,n,i,None
44,か,64,-2.0,k,a,None
44,な,63,-3.0,n,a,None
44,う,64,-2.0,None,u,None
44,よ,64,-2.0,y,o,None
44,お,63,-3.0,None,o,None
44,に,64,-2.0,n,i,None
44,つ,63,-3.0,ts,u,None
44,よ,61,-5.0,y,o,None
44,く,63,-3.0,k,u,None
44,ね,63,-3.0,n,e,None
44,が,61,-5.0,g,a,None
44,う,63,-3.0,None,u,None
44,や,63,-3.0,y,a,None
44,み,61,-5.0,m,i,None
44,の,63,-3.0,n,o,None
44,な,63,-3.0,n,a,None
44,か,61,-5.0,k,a,None
44,に,63,-3.0,n,i,None
44,と,63,-3.0,t,o,None
44,び,61,-5.0,b,i,None
44,こ,63,-3.0,k,o,None
44,む,63,-3.0,m,u,None
44,た,61,-5.0,t,a,None
44,び,63,-3.0,b,i,None
44,ふ,59,-7.0,f,u,None
44,み,59,-7.0,m,i,None
44,だ,61,-5.0,d,a,None
44,し,63,-3.0,sh,i,None
44,た,68,2.0,t,a,None
44,き,68,2.0,k,i,None
44,が,68,2.0,g,a,None
44,し,66,0.0,sh,i,None
44,て,64,-2.0,t,e,None
44,い,63,-3.0,None,i,None
44,た,66,0.0,t,a,None
44,ぜ,66,0.0,z,e,None
44,つ,66,0.0,ts,u,None
44,ぼ,64,-2.0,b,o,None
44,お,63,-3.0,None,o,None
44,に,61,-5.0,n,i,None
44,ま,64,-2.0,m,a,None
44,け,61,-5.0,k,e,None
44,た,63,-3.0,t,a,None
44,く,64,-2.0,k,u,None
44,な,66,0.0,n,a,None
44,い,63,-3.0,None,i,None
44,か,66,0.0,k,a,None
44,ら,66,0.0,r,a,None
44,あ,68,2.0,None,a,None
44,き,68,2.0,k,i,None
44,ら,70,4.0,r,a,None
44,め,71,5.0,m,e,None
44,く,66,0.0,k,u,None
44,せ,69,3.0,s,e,None
44,か,71,5.0,k,a,None
44,い,69,3.0,None,i,None
44,が,67,1.0,g,a,None
44,し,66,0.0,sh,i,None
44,っ,66,0.0,sh,i,None
44,こ,69,3.0,k,o,None
44,く,64,-2.0,k,u,None
44,に,67,1.0,n,i,None
44,き,69,3.0,k,i,None
44,え,67,1.0,None,e,None
44,た,66,0.0,t,a,None
44,っ,64,-2.0,None,None,cl
44,て,62,-4.0,t,e,None
44,い,71,5.0,None,i,None
44,つ,73,7.0,ts,u,None
44,か,69,3.0,k,a,None
44,か,67,1.0,k,a,None
44,が,66,0.0,g,a,None
44,や,67,1.0,y,a,None
44,き,67,1.0,k,i,None
44,み,66,0.0,m,i,None
44,せ,67,1.0,s,e,None
44,る,66,0.0,r,u,None
44,ひ,69,3.0,h,i,None
44,び,71,5.0,b,i,None
44,き,66,0.0,k,i,None
44,あ,69,3.0,None,a,None
44,わ,71,5.0,w,a,None
44,せ,69,3.0,s,e,None
44,た,67,1.0,t,a,None
44,こ,66,0.0,k,o,None
44,ど,69,3.0,d,o,None
44,お,64,-2.0,None,o,None
44,だ,67,1.0,d,a,None
44,け,69,3.0,k,e,None
44,お,67,1.0,None,o,None
44,た,66,0.0,t,a,None
44,ど,64,-2.0,d,o,None
44,を,62,-4.0,None,o,None
44,っ,62,-4.0,None,o,None
44,て,71,5.0,t,e,None
44,い,71,5.0,None,i,None
44,き,71,5.0,k,i,None
44,る,71,5.0,r,u,None
44,い,71,5.0,None,i,None
44,み,69,3.0,m,i,None
44,お,67,1.0,None,o,None
44,さ,67,1.0,s,a,None
44,が,66,0.0,g,a,None
44,し,64,-2.0,sh,i,None
44,た,66,0.0,t,a,None
44,さ,67,1.0,s,a,None
44,が,66,0.0,g,a,None
44,し,64,-2.0,sh,i,None
44,た,66,0.0,t,a,None
44,だ,66,0.0,d,a,None
44,き,67,1.0,k,i,None
44,し,69,3.0,sh,i,None
44,め,71,5.0,m,e,None
44,て,69,3.0,t,e,None
44,た,67,1.0,t,a,None
44,ゆ,71,5.0,y,u,None
44,め,69,3.0,m,e,None
44,の,71,5.0,n,o,None
44,か,69,3.0,k,a,None
44,ぎ,67,1.0,g,i,None
44,お,69,3.0,None,o,None
44,と,67,1.0,t,o,None
44,き,67,1.0,k,i,None
44,は,69,3.0,w,a,None
44,な,70,4.0,n,a,None
44,て,69,3.0,t,e,None
44,ば,67,1.0,b,a,None
44,い,70,4.0,None,i,None
44,つ,69,3.0,ts,u,None
44,か,67,1.0,k,a,None
44,わ,66,0.0,w,a,None
44,に,61,-5.0,n,i,None
44,じ,62,-4.0,j,i,None
44,が,61,-5.0,g,a,None
44,う,62,-4.0,None,u,None
44,ま,61,-5.0,m,a,None
44,れ,62,-4.0,r,e,None
44,る,64,-2.0,r,u,None
44,よ,66,0.0,y,o,None
44,に,71,5.0,n,i,None
44,き,66,0.0,k,i,None
44,み,66,0.0,m,i,None
44,と,71,5.0,t,o,None
44,か,71,5.0,k,a,None
44,な,69,3.0,n,a,None
44,え,67,1.0,None,e,None
44,ら,66,0.0,r,a,None
44,れ,64,-2.0,r,e,None
44,る,63,-3.0,r,u,None
44,か,64,-2.0,k,a,None
44,ら,66,0.0,r,a,None
44,た,66,0.0,t,a,None
44,し,67,1.0,sh,i,None
44,か,66,0.0,k,a,None
44,な,67,1.0,n,a,None
44,み,66,0.0,m,i,None
44,ら,67,1.0,r,a,None
44,い,67,1.0,r,a,None
44,は,66,0.0,w,a,None
44,し,67,1.0,sh,i,None
44,り,69,3.0,r,i,None
44,ぬ,71,5.0,n,u,None
44,け,70,4.0,k,e,None
44,る,68,2.0,r,u,None
44,よ,68,2.0,y,o,None
44,う,70,4.0,None,u,None
44,こ,67,1.0,k,o,None
44,わ,66,0.0,w,a,None
44,く,64,-2.0,k,u,None
44,て,67,1.0,t,e,None
44,も,66,0.0,m,o,None
45,い,63,-5.0,None,i,None
45,つ,65,-3.0,ts,u,None
45,も,63,-5.0,m,o,None
45,か,56,-12.0,k,a,None
45,っ,56,-12.0,k,a,None
45,こ,60,-8.0,k,o,None
45,つ,60,-8.0,ts,u,None
45,け,58,-10.0,k,e,None
45,て,56,-12.0,t,e,None
45,る,56,-12.0,r,u,None
45,け,60,-8.0,k,e,None
45,ど,58,-10.0,d,o,None
45,き,63,-5.0,k,i,None
45,み,65,-3.0,m,i,None
45,の,63,-5.0,n,o,None
45,は,56,-12.0,w,a,None
45,に,56,-12.0,n,i,None
45,か,60,-8.0,k,a,None
45,む,60,-8.0,m,u,None
45,か,58,-10.0,k,a,None
45,お,56,-12.0,None,o,None
45,が,60,-8.0,g,a,None
45,で,56,-12.0,d,e,None
45,み,56,-12.0,m,i,None
45,な,58,-10.0,n,a,None
45,い,58,-10.0,n,a,None
45,ふ,60,-8.0,f,u,None
45,り,58,-10.0,r,i,None
45,で,56,-12.0,d,e,None
45,な,58,-10.0,n,a,None
45,が,58,-10.0,g,a,None
45,め,58,-10.0,m,e,None
45,て,58,-10.0,t,e,None
45,た,63,-5.0,t,a,None
45,の,60,-8.0,n,o,None
45,い,63,-5.0,None,i,None
45,つ,65,-3.0,ts,u,None
45,も,63,-5.0,m,o,None
45,き,56,-12.0,k,i,None
45,ず,56,-12.0,z,u,None
45,か,60,-8.0,k,a,None
45,れ,60,-8.0,r,e,None
45,な,58,-10.0,n,a,None
45,い,56,-12.0,None,i,None
45,よ,60,-8.0,y,o,None
45,に,58,-10.0,n,i,None
45,く,63,-5.0,k,u,None
45,そ,65,-3.0,s,o,None
45,の,63,-5.0,n,o,None
45,な,56,-12.0,n,a,None
45,か,56,-12.0,k,a,None
45,で,60,-8.0,d,e,None
45,ふ,60,-8.0,f,u,None
45,た,58,-10.0,t,a,None
45,り,56,-12.0,r,i,None
45,じゃ,58,-10.0,j,a,None
45,れ,60,-8.0,r,e,None
45,あ,58,-10.0,None,a,None
45,っ,58,-10.0,None,a,None
45,て,56,-12.0,t,e,None
45,ひ,56,-12.0,h,i,None
45,と,58,-10.0,t,o,None
45,り,60,-8.0,r,i,None
45,た,58,-10.0,t,a,None
45,の,56,-12.0,n,o,None
45,し,58,-10.0,sh,i,None
45,ん,58,-10.0,None,None,N
45,で,58,-10.0,d,e,None
45,い,58,-10.0,None,i,None
45,る,63,-5.0,r,u,None
45,の,60,-8.0,n,o,None
45,ふ,60,-8.0,f,u,None
45,い,60,-8.0,None,i,None
45,の,63,-5.0,n,o,None
45,あ,68,0.0,None,a,None
45,め,68,0.0,m,e,None
45,に,68,0.0,n,i,None
45,ず,68,0.0,z,u,None
45,ぶ,68,0.0,b,u,None
45,ぬ,68,0.0,n,u,None
45,れ,72,4.0,r,e,None
45,の,70,2.0,n,o,None
45,き,68,0.0,k,i,None
45,み,68,0.0,m,i,None
45,と,68,0.0,t,o,None
45,そ,65,-3.0,s,o,None
45,ら,65,-3.0,r,a,None
45,お,65,-3.0,None,o,None
45,な,63,-5.0,n,a,None
45,が,63,-5.0,g,a,None
45,め,65,-3.0,m,e,None
45,ひ,68,0.0,h,i,None
45,か,68,0.0,k,a,None
45,る,68,0.0,r,u,None
45,す,68,0.0,s,u,None
45,ま,68,0.0,m,a,None
45,い,68,0.0,m,a,None
45,る,72,4.0,r,u,None
45,に,70,2.0,n,i,None
45,きゅ,68,0.0,ky,u,None
45,ん,65,-3.0,None,None,N
45,きゅ,68,0.0,ky,u,None
45,ん,65,-3.0,None,None,N
45,し,68,0.0,sh,i,None
45,ちゃ,68,0.0,ch,a,None
45,っ,68,0.0,ch,a,None
45,て,72,4.0,t,e,None
45,る,70,2.0,r,u,None
45,は,68,0.0,w,a,None
45,な,70,2.0,n,a,None
45,し,68,0.0,sh,i,None
45,か,70,2.0,k,a,None
45,け,72,4.0,k,e,None
45,る,68,0.0,r,u,None
45,た,65,-3.0,t,a,None
45,び,68,0.0,b,i,None
45,た,68,0.0,t,a,None
45,か,70,2.0,k,a,None
45,な,68,0.0,n,a,None
45,り,68,0.0,r,i,None
45,が,70,2.0,g,a,None
45,と,72,4.0,t,o,None
45,ま,72,4.0,m,a,None
45,ら,70,2.0,r,a,None
45,な,70,2.0,n,a,None
45,い,68,0.0,None,i,None
45,し,68,0.0,sh,i,None
45,ず,70,2.0,z,u,None
45,く,68,0.0,k,u,None
45,が,70,2.0,g,a,None
45,は,72,4.0,w,a,None
45,じ,68,0.0,j,i,None
45,け,65,-3.0,k,e,None
45,て,68,0.0,t,e,None
45,こ,68,0.0,k,o,None
45,い,68,0.0,None,i,None
45,の,70,2.0,n,o,None
45,お,68,0.0,None,o,None
45,と,68,0.0,t,o,None
45,に,70,2.0,n,i,None
45,な,70,2.0,n,a,None
45,る,68,0.0,r,u,None
45,な,68,0.0,n,a,None
45,が,70,2.0,g,a,None
45,れ,68,0.0,r,e,None
45,る,70,2.0,r,u,None
45,ち,72,4.0,ch,i,None
45,ん,72,4.0,ch,i,None
45,も,68,0.0,m,o,None
45,く,65,-3.0,k,u,None
45,も,68,0.0,m,o,None
45,き,68,0.0,k,i,None
45,み,68,0.0,m,i,None
45,と,70,2.0,t,o,None
45,い,68,0.0,None,i,None
45,れ,68,0.0,r,e,None
45,ば,70,2.0,b,a,None
45,は,72,4.0,w,a,None
45,れ,72,4.0,r,e,None
45,に,70,2.0,n,i,None
45,な,70,2.0,n,a,None
45,る,68,0.0,r,u,None
45,よ,68,0.0,y,o,None
45,わ,70,2.0,w,a,None
45,む,68,0.0,m,u,None
45,し,70,2.0,sh,i,None
45,の,70,2.0,n,o,None
45,わ,72,4.0,w,a,None
45,た,72,4.0,t,a,None
45,し,68,0.0,sh,i,None
45,に,65,-3.0,n,i,None
45,も,68,0.0,m,o,None
45,ちゃ,68,0.0,ch,a,None
45,ん,68,0.0,ch,a,None
45,す,70,2.0,s,u,None
45,お,68,0.0,None,o,None
45,く,68,0.0,k,u,None
45,だ,70,2.0,d,a,None
45,さ,70,2.0,s,a,None
45,い,68,0.0,None,i,None
46,す,61,-5.0,s,u,None
46,こ,65,-1.0,k,o,None
46,し,66,0.0,sh,i,None
46,は,65,-1.0,w,a,None
46,だ,63,-3.0,d,a,None
46,ざ,61,-5.0,z,a,None
46,む,63,-3.0,m,u,None
46,い,61,-5.0,None,i,None
46,は,61,-5.0,w,a,None
46,る,59,-7.0,r,u,None
46,か,58,-8.0,k,a,None
46,ぜ,56,-10.0,z,e,None
46,に,54,-12.0,n,i,None
46,ふ,56,-10.0,f,u,None
46,れ,58,-8.0,r,e,None
46,た,58,-8.0,t,a,None
46,きょ,61,-5.0,ky,o,None
46,お,65,-1.0,None,o,None
46,が,66,0.0,g,a,None
46,ほ,68,2.0,h,o,None
