song,lyric,dur,BPM,consonant,vowel,special
46,と,0.375,97,t,o,None
46,き,0.25,97,k,i,None
46,み,0.5,97,m,i,None
46,と,0.5,97,t,o,None
46,の,0.5,97,n,o,None
46,お,0.5,97,None,o,None
46,も,0.5,97,m,o,None
46,い,0.5,97,None,i,None
46,で,0.5,97,d,e,None
46,と,0.25,97,t,o,None
46,も,0.25,97,m,o,None
46,お,1.375,97,None,o,None
46,い,0.25,97,None,i,None
46,ま,0.25,97,m,a,None
46,す,0.25,97,s,u,None
46,ぐ,1.125,97,g,u,None
46,い,0.25,97,None,i,None
46,え,0.25,97,None,e,None
46,た,0.25,97,t,a,None
46,な,0.25,97,n,a,None
46,ら,0.875,97,r,a,None
46,あ,0.5,97,None,a,None
46,す,0.5,97,s,u,None
46,か,0.25,97,k,a,None
46,ら,0.625,97,r,a,None
46,な,0.5,97,n,a,None
46,に,0.5,97,n,i,None
46,か,0.5,97,k,a,None
46,か,0.5,97,k,a,None
46,わ,0.5,97,w,a,None
46,る,0.5,97,r,u,None
46,か,0.25,97,k,a,None
46,な,0.75,97,n,a,None
46,な,0.5,97,n,a,None
46,ん,0.25,97,None,None,N
46,て,1.125,97,t,e,None
46,い,0.5,97,None,i,None
46,た,0.25,97,t,a,None
46,い,1.125,97,None,i,None
46,で,0.5,97,d,e,None
46,も,0.5,97,m,o,None
46,そ,0.5,97,s,o,None
46,ん,0.5,97,None,None,N
46,な,0.5,97,n,a,None
46,ゆ,0.5,97,y,u,None
46,う,0.5,97,None,u,None
46,き,0.5,97,k,i,None
46,も,0.5,97,m,o,None
46,な,0.5,97,n,a,None
46,い,0.25,97,None,i,None
46,よ,2.625,97,y,o,None
46,ゆ,0.25,97,y,u,None
46,ら,0.25,97,r,a,None
46,り,1.375,97,r,i,None
46,ゆ,0.25,97,y,u,None
46,ら,0.25,97,r,a,None
46,り,0.5,97,r,i,None
46,な,0.5,97,n,a,None
46,が,0.5,97,g,a,None
46,れ,0.5,97,r,e,None
46,る,0.5,97,r,u,None
46,と,0.5,97,t,o,None
46,き,0.5,97,k,i,None
46,お,1.875,97,None,o,None
46,も,0.25,97,m,o,None
46,っ,0.25,97,None,None,cl
46,と,1.375,97,t,o,None
46,ふ,0.25,97,f,u,None
46,た,0.25,97,t,a,None
46,り,0.375,97,r,i,None
46,か,0.5,97,k,a,None
46,ん,0.5,97,None,None,N
46,じ,0.5,97,j,i,None
46,ら,0.5,97,r,a,None
46,れ,0.5,97,r,e,None
46,た,0.5,97,t,a,None
46,ら,0.5,97,r,a,None
46,い,0.5,97,None,i,None
46,い,0.25,97,None,i,None
46,な,0.625,97,n,a,None
46,さ,0.25,97,s,a,None
46,よ,0.25,97,y,o,None
46,な,1.375,97,n,a,None
46,ら,0.25,97,r,a,None
46,ま,0.25,97,m,a,None
46,で,0.375,97,d,e,None
46,す,0.5,97,s,u,None
46,ぐ,0.5,97,g,u,None
46,そ,0.5,97,s,o,None
46,こ,0.5,97,k,o,None
46,な,0.5,97,n,a,None
46,の,0.5,97,n,o,None
46,に,0.875,97,n,i,None
46,う,0.5,97,None,u,None
46,ま,0.5,97,m,a,None
46,く,0.5,97,k,u,None
46,こ,0.25,97,k,o,None
46,と,0.5,97,t,o,None
46,ば,0.5,97,b,a,None
46,に,1.5,97,n,i,None
46,で,0.25,97,d,e,None
46,き,0.25,97,k,i,None
46,な,0.25,97,n,a,None
46,い,0.5,97,None,i,None
46,ま,0.5,97,m,a,None
46,ま,0.375,97,m,a,None
46,き,0.5,97,k,i,None
46,み,0.5,97,m,i,None
46,お,0.5,97,None,o,None
46,み,0.5,97,m,i,None
46,て,0.25,97,t,e,None
46,た,2.625,97,t,a,None
46,い,0.25,97,None,i,None
46,つ,0.25,97,ts,u,None
46,か,0.25,97,k,a,None
46,こ,0.25,97,k,o,None
46,の,0.25,97,n,o,None
46,き,0.25,97,k,i,None
46,せ,1.0,97,s,e,None
46,つ,0.375,97,ts,u,None
46,が,1.0,97,g,a,None
46,ま,0.875,97,m,a,None
46,た,0.9375,97,t,a,None
46,あ,0.9375,97,None,a,None
46,め,0.5,97,m,e,None
46,ぐ,0.5,97,g,u,None
46,り,0.5,97,r,i,None
46,め,0.5,97,m,e,None
46,ぐ,0.5,97,g,u,None
46,う,0.1875,97,None,u,None
46,っ,0.1875,97,None,None,cl
46,て,0.25,97,t,e,None
46,き,0.625,97,k,i,None
46,た,0.25,97,t,a,None
46,ら,1.625,97,r,a,None
46,き,0.25,97,k,i,None
46,み,0.25,97,m,i,None
46,の,0.375,97,n,o,None
46,こ,0.25,97,k,o,None
46,と,0.5,97,t,o,None
46,き,0.25,97,k,i,None
46,っ,0.25,97,None,None,cl
46,と,1.5,97,t,o,None
46,お,0.25,97,None,o,None
46,も,0.25,97,m,o,None
46,い,0.25,97,None,i,None
46,だ,0.5,97,d,a,None
46,し,0.25,97,sh,i,None
46,て,0.5,97,t,e,None
46,し,0.25,97,sh,i,None
46,ま,0.25,97,m,a,None
46,う,0.25,97,None,u,None
46,う,1.375,97,None,u,None
46,は,0.25,97,w,a,None
46,る,0.25,97,r,u,None
46,の,0.5,97,n,o,None
46,に,0.25,97,n,i,None
46,お,0.375,97,None,o,None
46,い,0.375,97,None,i,None
46,に,0.25,97,n,i,None
46,こ,0.75,97,k,o,None
46,が,0.25,97,g,a,None
46,れ,0.5,97,r,e,None
46,て,0.5,97,t,e,None
46,く,0.25,97,k,u,None
46,う,3.375,97,None,u,None
47,ね,1.5,130,n,e,None
47,は,0.5,130,w,a,None
47,じ,0.5,130,j,i,None
47,ま,0.5,130,m,a,None
47,り,0.5,130,r,i,None
47,お,0.75,130,None,o,None
47,つ,0.5,130,ts,u,None
47,げ,0.5,130,g,e,None
47,た,1.5,130,t,a,None
47,も,1.0,130,m,o,None
47,の,0.5,130,n,o,None
47,が,1.0,130,g,a,None
47,た,0.5,130,t,a,None
47,り,0.5,130,r,i,None
47,の,2.25,130,n,o,None
47,け,0.5,130,k,e,None
47,つ,0.5,130,ts,u,None
47,ま,1.0,130,m,a,None
47,つ,0.5,130,ts,u,None
47,わ,1.0,130,w,a,None
47,ど,0.5,130,d,o,None
47,ん,0.5,130,None,None,N
47,な,0.75,130,n,a,None
47,せ,1.0,130,s,e,None
47,か,1.0,130,k,a,None
47,い,1.0,130,None,i,None
47,え,0.5,130,None,e,None
47,が,0.5,130,g,a,None
47,く,0.5,130,k,u,None
47,の,0.5,130,n,o,None
47,だ,2.0,130,d,a,None
47,お,2.5,130,None,o,None
47,く,1.5,130,k,u,None
47,り,0.5,130,r,i,None
47,か,0.5,130,k,a,None
47,え,0.5,130,None,e,None
47,さ,0.5,130,s,a,None
47,れ,1.0,130,r,e,None
47,て,0.5,130,t,e,None
47,ゆ,0.5,130,y,u,None
47,く,1.5,130,k,u,None
47,ぜ,0.5,130,z,e,None
47,つ,0.5,130,ts,u,None
47,ぼ,0.5,130,b,o,None
47,お,0.5,130,None,o,None
47,の,1.0,130,n,o,None
47,な,0.5,130,n,a,None
47,か,0.5,130,k,a,None
47,で,1.125,130,d,e,None
47,え,1.125,130,None,e,None
47,わ,0.5,130,w,a,None
47,ず,0.5,130,z,u,None
47,か,1.0,130,k,a,None
47,な,0.5,130,n,a,None
47,ひ,1.0,130,h,i,None
47,か,0.5,130,k,a,None
47,り,0.5,130,r,i,None
47,お,1.0,130,None,o,None
47,も,0.5,130,m,o,None
47,と,0.5,130,t,o,None
47,め,1.5,130,m,e,None
47,ぺ,0.5,130,p,e,None
47,え,0.5,130,None,e,None
47,じ,1.0,130,j,i,None
47,お,0.5,130,None,o,None
47,め,1.0,130,m,e,None
47,く,0.5,130,k,u,None
47,っ,0.5,130,None,None,cl
47,た,1.5,130,t,a,None
47,あ,1.5,130,None,a,None
47,つ,0.75,130,ts,u,None
47,ず,0.75,130,z,u,None
47,ら,0.5,130,r,a,None
47,れ,1.0,130,r,e,None
47,た,1.0,130,t,a,None
47,う,0.75,130,None,u,None
47,ん,0.75,130,None,None,N
47,め,0.5,130,m,e,None
47,い,1.0,130,None,i,None
47,お,1.0,130,None,o,None
47,か,1.0,130,k,a,None
47,き,0.5,130,k,i,None
47,か,1.0,130,k,a,None
47,え,0.5,130,None,e,None
47,て,2.0,130,t,e,None
47,あ,1.0,130,None,a,None
47,が,1.0,130,g,a,None
47,き,0.75,130,k,i,None
47,つ,0.75,130,ts,u,None
47,ず,0.5,130,z,u,None
47,け,1.0,130,k,e,None
47,る,1.0,130,r,u,None
47,み,0.75,130,m,i,None
47,ら,0.75,130,r,a,None
47,い,0.5,130,None,i,None
47,の,1.0,130,n,o,None
47,た,0.5,130,t,a,None
47,め,0.5,130,m,e,None
47,え,4.0,130,None,e,None
47,ぼ,0.5,130,b,o,None
47,く,0.5,130,k,u,None
47,ら,0.5,130,r,a,None
47,わ,0.5,130,w,a,None
47,な,0.5,130,n,a,None
47,ん,1.0,130,None,None,N
47,ど,0.5,130,d,o,None
47,で,1.0,130,d,e,None
47,も,1.0,130,m,o,None
47,さ,1.0,130,s,a,None
47,が,1.0,130,g,a,None
47,す,0.5,130,s,u,None
47,ん,0.5,130,None,None,N
47,だ,1.0,130,d,a,None
47,た,0.5,130,t,a,None
47,と,1.0,130,t,o,None
47,え,0.5,130,None,e,None
47,ど,0.5,130,d,o,None
47,ん,0.5,130,None,None,N
47,な,0.5,130,n,a,None
47,に,0.5,130,n,i,None
47,け,1.0,130,k,e,None
47,わ,1.0,130,w,a,None
47,し,1.0,130,sh,i,None
47,く,1.0,130,k,u,None
47,て,0.5,130,t,e,None
47,も,1.0,130,m,o,None
47,ま,0.5,130,m,a,None
47,だ,0.5,130,d,a,None
47,み,0.5,130,m,i,None
47,ぬ,0.5,130,n,u,None
47,そ,1.0,130,s,o,None
47,ら,1.0,130,r,a,None
47,え,1.0,130,None,e,None
47,と,0.5,130,t,o,None
47,て,0.5,130,t,e,None
47,お,1.0,130,None,o,None
47,の,0.5,130,n,o,None
47,ば,1.0,130,b,a,None
47,し,1.0,130,sh,i,None
47,て,1.25,130,t,e,None
47,ふ,0.5,130,f,u,None
47,り,0.5,130,r,i,None
47,そ,0.5,130,s,o,None
47,そ,0.5,130,s,o,None
47,ぐ,0.5,130,g,u,None
47,き,1.0,130,k,i,None
47,ぼ,0.5,130,b,o,None
47,お,1.0,130,None,o,None
47,の,0.5,130,n,o,None
47,ひ,1.0,130,h,i,None
47,か,1.0,130,k,a,None
47,り,1.0,130,r,i,None
47,が,1.5,130,g,a,None
47,き,1.0,130,k,i,None
47,せ,0.5,130,s,e,None
47,き,1.0,130,k,i,None
47,お,1.0,130,None,o,None
47,お,1.0,130,None,o,None
47,こ,1.0,130,k,o,None
47,し,1.0,130,sh,i,None
47,て,0.5,130,t,e,None
47,う,0.5,130,None,u,None
47,ん,0.5,130,None,None,N
47,め,0.5,130,m,e,None
47,い,0.5,130,None,i,None
47,お,1.0,130,None,o,None
47,こ,0.5,130,k,o,None
47,え,0.5,130,None,e,None
47,る,3.5,130,r,u,None
47,み,0.5,130,m,i,None
47,ら,0.5,130,r,a,None
47,い,0.5,130,None,i,None
47,お,0.5,130,None,o,None
47,も,1.0,130,m,o,None
47,と,0.5,130,t,o,None
47,め,0.5,130,m,e,None
47,て,0.75,130,t,e,None
47,ど,1.0,130,d,o,None
47,こ,0.5,130,k,o,None
47,ま,0.5,130,m,a,None
47,で,0.5,130,d,e,None
47,も,3.5,130,m,o,None
47,あ,0.5,130,None,a,None
47,し,0.5,130,sh,i,None
47,た,0.5,130,t,a,None
47,の,0.5,130,n,o,None
47,ひ,0.5,130,h,i,None
47,か,1.0,130,k,a,None
47,り,1.0,130,r,i,None
47,に,0.5,130,n,i,None
47,い,0.5,130,None,i,None
47,お,1.0,130,None,o,None
47,び,1.0,130,b,i,None
47,え,0.5,130,None,e,None
47,な,1.0,130,n,a,None
47,い,1.0,130,None,i,None
47,で,0.5,130,d,e,None
47,え,2.0,130,None,e,None
47,う,0.75,130,None,u,None
47,え,0.75,130,None,e,None
47,お,0.5,130,None,o,None
47,む,1.0,130,m,u,None
47,い,0.5,130,None,i,None
47,て,2.5,130,t,e,None
47,ほ,0.5,130,h,o,None
47,ら,2.0,130,r,a,None
47,み,0.5,130,m,i,None
47,ち,0.5,130,ch,i,None
47,お,0.5,130,None,o,None
47,て,1.0,130,t,e,None
47,ら,0.5,130,r,a,None
47,す,1.0,130,s,u,None
47,か,1.0,130,k,a,None
47,ら,0.5,130,r,a,None
47,あ,4.0,130,None,a,None
48,ぜ,0.25,133,z,e,None
48,ん,0.25,133,None,None,N
48,れ,0.25,133,r,e,None
48,い,0.25,133,None,i,None
48,も,0.25,133,m,o,None
48,け,0.375,133,k,e,None
48,い,0.375,133,None,i,None
48,け,0.5,133,k,e,None
48,ん,0.25,133,None,None,N
48,も,1.25,133,m,o,None
48,あ,0.5,133,None,a,None
48,て,0.5,133,t,e,None
48,は,0.25,133,w,a,None
48,ま,0.5,133,m,a,None
48,ら,0.25,133,r,a,None
48,な,0.5,133,n,a,None
48,い,0.5,133,None,i,None
48,か,0.5,133,k,a,None
48,ら,3.625,133,r,a,None
48,う,0.5,133,None,u,None
48,し,0.5,133,sh,i,None
48,ろ,0.25,133,r,o,None
48,む,0.5,133,m,u,None
48,き,0.25,133,k,i,None
48,の,0.5,133,n,o,None
48,ま,0.25,133,m,a,None
48,ま,1.25,133,m,a,None
48,ま,0.5,133,m,a,None
48,え,0.5,133,None,e,None
48,に,0.25,133,n,i,None
48,む,0.5,133,m,u,None
48,か,0.25,133,k,a,None
48,い,0.5,133,None,i,None
48,す,0.5,133,s,u,None
48,す,0.5,133,s,u,None
48,む,3.625,133,m,u,None
48,か,0.5,133,k,a,None
48,ん,0.25,133,None,None,N
48,じょ,0.75,133,j,o,None
48,お,0.5,133,None,o,None
48,も,0.625,133,m,o,None
48,ひょ,0.75,133,hy,o,None
48,じょ,0.75,133,j,o,None
48,お,0.5,133,None,o,None
48,も,1.625,133,m,o,None
48,き,0.75,133,k,i,None
48,み,0.75,133,m,i,None
48,わ,0.5,133,w,a,None
48,つ,0.75,133,ts,u,None
48,か,0.75,133,k,a,None
48,み,0.5,133,m,i,None
48,ど,0.625,133,d,o,None
48,こ,0.75,133,k,o,None
48,ろ,0.5,133,r,o,None
48,が,0.75,133,g,a,None
48,な,0.375,133,n,a,None
48,い,0.375,133,None,i,None
48,ば,0.25,133,b,a,None
48,か,0.25,133,k,a,None
48,り,1.625,133,r,i,None
48,か,0.25,133,k,a,None
48,っ,0.25,133,None,None,cl
48,て,0.5,133,t,e,None
48,な,0.5,133,n,a,None
48,き,0.5,133,k,i,None
48,た,0.25,133,t,a,None
48,い,0.5,133,None,i,None
48,ば,0.25,133,b,a,None
48,か,1.0,133,k,a,None
48,り,0.5,133,r,i,None
48,し,0.5,133,sh,i,None
48,ちゃ,0.5,133,ch,a,None
48,う,2.625,133,None,u,None
48,か,0.25,133,k,a,None
48,く,0.25,133,k,u,None
48,し,0.25,133,sh,i,None
48,て,0.25,133,t,e,None
48,も,0.5,133,m,o,None
48,う,0.25,133,None,u,None
48,れ,0.25,133,r,e,None
48,し,0.25,133,sh,i,None
48,い,0.25,133,None,i,None
48,と,1.0,133,t,o,None
48,え,1.0,133,None,e,None
48,が,0.5,133,g,a,None
48,お,0.5,133,None,o,None
48,に,0.5,133,n,i,None
48,な,0.375,133,n,a,None
48,っ,0.375,133,None,None,cl
48,た,0.75,133,t,a,None
48,り,0.5,133,r,i,None
48,こ,0.25,133,k,o,None
48,ら,0.25,133,r,a,None
48,え,0.25,133,None,e,None
48,て,0.25,133,t,e,None
48,も,0.5,133,m,o,None
48,か,0.25,133,k,a,None
48,な,0.25,133,n,a,None
48,し,0.25,133,sh,i,None
48,い,0.25,133,None,i,None
48,と,1.0,133,t,o,None
48,な,1.0,133,n,a,None
48,み,0.5,133,m,i,None
48,だ,0.5,133,d,a,None
48,が,0.5,133,g,a,None
48,で,0.625,133,d,e,None
48,た,0.75,133,t,a,None
48,り,0.5,133,r,i,None
48,い,0.5,133,None,i,None
48,い,0.5,133,None,i,None
48,た,0.5,133,t,a,None
48,い,0.5,133,None,i,None
48,き,0.5,133,k,i,None
48,き,0.5,133,k,i,None
48,た,0.3125,133,t,a,None
48,い,0.3125,133,None,i,None
48,お,0.25,133,None,o,None
48,ふ,0.25,133,f,u,None
48,れ,0.5,133,r,e,None
48,こ,0.5,133,k,o,None
48,で,0.5,133,d,e,None
48,い,0.5,133,None,i,None
48,か,0.25,133,k,a,None
48,な,0.75,133,n,a,None
48,か,0.25,133,k,a,None
48,ざ,0.25,133,z,a,None
48,ら,0.5,133,r,a,None
48,ず,0.25,133,z,u,None
48,に,0.5,133,n,i,None
48,き,0.25,133,k,i,None
48,み,1.0,133,m,i,None
48,に,0.5,133,n,i,None
48,す,0.5,133,s,u,None
48,が,0.5,133,g,a,None
48,お,1.0,133,None,o,None
48,ぷ,0.75,133,p,u,None
48,れ,0.25,133,r,e,None
48,ぜ,0.5,133,z,e,None
48,ん,0.5,133,None,None,N
48,と,2.625,133,t,o,None
48,ね,0.5,133,n,e,None
48,た,0.5,133,t,a,None
48,ん,0.5,133,None,None,N
48,じゅ,0.5,133,j,u,None
48,ん,0.5,133,None,None,N
48,に,0.625,133,n,i,None
48,い,0.875,133,None,i,None
48,い,0.5,133,None,i,None
48,た,0.5,133,t,a,None
48,い,0.5,133,None,i,None
48,こ,0.5,133,k,o,None
48,と,0.25,133,t,o,None
48,も,0.75,133,m,o,None
48,い,1.0,133,None,i,None
48,え,0.5,133,None,e,None
48,な,0.5,133,n,a,None
48,い,0.5,133,None,i,None
48,こ,0.5,133,k,o,None
48,と,0.25,133,t,o,None
48,も,0.875,133,m,o,None
48,き,0.25,133,k,i,None
48,み,0.25,133,m,i,None
48,わ,0.5,133,w,a,None
48,ぜ,0.25,133,z,e,None
48,ん,0.25,133,None,None,N
48,ぶ,0.5,133,b,u,None
48,お,0.5,133,None,o,None
48,か,0.25,133,k,a,None
48,ま,0.375,133,m,a,None
48,い,0.375,133,None,i,None
48,な,0.5,133,n,a,None
48,し,0.25,133,sh,i,None
48,な,0.75,133,n,a,None
48,り,1.0,133,r,i,None
48,で,0.5,133,d,e,None
48,い,0.5,133,None,i,None
48,っ,0.5,133,None,None,cl
48,ちゃ,0.5,133,ch,a,None
48,も,0.5,133,m,o,None
48,ん,0.5,133,None,None,N
48,だ,0.5,133,d,a,None
48,か,0.25,133,k,a,None
48,ら,0.75,133,r,a,None
48,い,1.0,133,None,i,None
48,そ,0.5,133,s,o,None
48,な,0.5,133,n,a,None
48,や,0.5,133,y,a,None
48,む,0.5,133,m,u,None
48,の,0.25,133,n,o,None
48,が,0.875,133,g,a,None
48,も,0.25,133,m,o,None
48,っ,0.25,133,None,None,cl
48,た,0.25,133,t,a,None
48,い,0.25,133,None,i,None
48,な,0.5,133,n,a,None
48,い,0.25,133,None,i,None
48,な,0.25,133,n,a,None
48,っ,0.25,133,None,None,cl
48,て,0.25,133,t,e,None
48,お,1.0,133,None,o,None
48,も,0.5,133,m,o,None
48,え,0.5,133,None,e,None
48,て,0.5,133,t,e,None
48,さ,2.5,133,s,a,None
48,き,1.0,133,k,i,None
48,き,0.5,133,k,i,None
48,た,0.5,133,t,a,None
48,い,0.5,133,None,i,None
48,こ,0.5,133,k,o,None
48,と,0.25,133,t,o,None
48,お,0.75,133,None,o,None
48,き,1.0,133,k,i,None
48,き,0.5,133,k,i,None
48,た,0.5,133,t,a,None
48,く,0.5,133,k,u,None
48,な,0.5,133,n,a,None
48,る,0.25,133,r,u,None
48,よ,0.875,133,y,o,None
48,き,0.25,133,k,i,None
48,み,0.25,133,m,i,None
48,え,0.5,133,None,e,None
48,の,0.5,133,n,o,None
48,き,0.5,133,k,i,None
48,も,0.5,133,m,o,None
48,ち,0.25,133,ch,i,None
48,み,0.75,133,m,i,None
48,ぶ,0.5,133,b,u,None
48,り,0.25,133,r,i,None
48,と,0.75,133,t,o,None
48,り,1.0,133,r,i,None
48,で,0.5,133,d,e,None
48,き,0.5,133,k,i,None
48,い,0.5,133,None,i,None
48,て,0.5,133,t,e,None
48,く,0.5,133,k,u,None
48,れ,0.5,133,r,e,None
48,た,0.5,133,t,a,None
48,な,0.25,133,n,a,None
48,ら,0.75,133,r,a,None
48,き,0.5,133,k,i,None
48,っ,0.5,133,None,None,cl
48,と,0.5,133,t,o,None
48,ま,0.5,133,m,a,None
48,よ,0.5,133,y,o,None
48,わ,0.5,133,w,a,None
48,ず,0.25,133,z,u,None
48,に,0.875,133,n,i,None
48,す,0.25,133,s,u,None
48,す,0.25,133,s,u,None
48,め,0.5,133,m,e,None
48,る,0.5,133,r,u,None
48,か,0.25,133,k,a,None
48,な,0.25,133,n,a,None
48,っ,0.25,133,None,None,cl
48,て,0.25,133,t,e,None
48,お,1.0,133,None,o,None
48,も,0.5,133,m,o,None
48,え,0.5,133,None,e,None
48,て,0.5,133,t,e,None
48,さ,2.625,133,s,a,None
48,い,0.5,133,None,i,None
48,の,0.5,133,n,o,None
48,せ,0.5,133,s,e,None
48,ん,0.5,133,None,None,N
48,と,1.0,133,t,o,None
48,な,0.625,133,n,a,None
48,い,0.5,133,None,i,None
48,の,0.5,133,n,o,None
48,べ,1.0,133,b,e,None
48,しょ,0.5,133,sh,o,None
48,ん,0.5,133,None,None,N
48,で,0.625,133,d,e,None
48,き,0.5,133,k,i,None
48,み,0.5,133,m,i,None
48,の,0.5,133,n,o,None
48,こ,0.5,133,k,o,None
48,こ,0.25,133,k,o,None
48,ろ,0.75,133,r,o,None
48,に,1.0,133,n,i,None
48,と,0.5,133,t,o,None
48,ど,0.5,133,d,o,None
48,け,3.625,133,k,e,None
48,お,1.0,133,None,o,None
48,あ,0.125,133,None,a,None
48,い,0.125,133,None,i,None
48,を,0.25,133,None,o,None
48,ん,0.25,133,None,None,N
48,とぅ,0.5,133,t,u,None
48,せ,0.25,133,s,e,None
48,い,0.25,133,None,i,None
48,あ,0.25,133,None,a,None
48,い,0.25,133,None,i,None
48,ら,0.5,133,r,a,None
48,ぶ,0.25,133,b,u,None
48,ゆ,1.625,133,y,u,None
49,ぶ,0.25,190,b,u,None
49,っ,0.25,190,None,None,cl
49,と,0.5,190,t,o,None
49,ば,0.5,190,b,a,None
49,せ,0.5,190,s,e,None
49,じょ,1.0,190,j,o,None
49,し,0.5,190,sh,i,None
49,き,0.5,190,k,i,None
49,お,1.0,190,None,o,None
49,み,0.5,190,m,i,None
49,ち,0.5,190,ch,i,None
49,の,1.0,190,n,o,None
49,せ,0.5,190,s,e,None
49,か,0.5,190,k,a,None
49,い,0.5,190,None,i,None
49,え,1.0,190,None,e,None
49,ゆ,0.5,190,y,u,None
49,こ,2.75,190,k,o,None
49,め,1.0,190,m,e,None
49,お,1.0,190,None,o,None
49,あ,0.5,190,None,a,None
49,け,1.0,190,k,e,None
49,た,1.0,190,t,a,None
49,ら,1.5,190,r,a,None
49,ひ,1.0,190,h,i,None
49,ろ,1.0,190,r,o,None
49,が,1.0,190,g,a,None
49,る,1.0,190,r,u,None
49,ん,1.0,190,None,None,N
49,にゅ,0.5,190,ny,u,None
49,ぼ,1.5,190,b,o,None
49,け,0.5,190,k,e,None
49,ん,0.5,190,None,None,N
49,も,1.0,190,m,o,None
49,ちょ,1.5,190,ch,o,None
49,せ,0.5,190,s,e,None
49,ん,0.5,190,None,None,N
49,も,1.0,190,m,o,None
49,じ,0.5,190,j,i,None
49,ぶ,0.5,190,b,u,None
49,ん,0.5,190,None,None,N
49,し,0.5,190,sh,i,None
49,だ,0.5,190,d,a,None
49,い,0.5,190,None,i,None
49,み,1.0,190,m,i,None
49,た,1.0,190,t,a,None
49,こ,0.5,190,k,o,None
49,と,1.0,190,t,o,None
49,の,1.0,190,n,o,None
49,な,0.75,190,n,a,None
49,い,0.75,190,None,i,None
49,い,1.0,190,None,i,None
49,ろ,1.0,190,r,o,None
49,の,0.75,190,n,o,None
49,せ,1.0,190,s,e,None
49,か,0.5,190,k,a,None
49,い,1.0,190,None,i,None
49,な,0.5,190,n,a,None
49,ら,3.25,190,r,a,None
49,だ,0.75,190,d,a,None
49,い,0.75,190,None,i,None
49,た,0.5,190,t,a,None
49,ん,0.5,190,None,None,N
49,に,0.75,190,n,i,None
49,ざ,0.75,190,z,a,None
49,ん,0.75,190,None,None,N
49,し,0.5,190,sh,i,None
49,ん,0.5,190,None,None,N
49,に,1.0,190,n,i,None
49,ぬ,1.0,190,n,u,None
49,り,0.5,190,r,i,None
49,か,0.5,190,k,a,None
49,え,0.5,190,None,e,None
49,て,0.5,190,t,e,None
49,み,0.5,190,m,i,None
49,よ,0.5,190,y,o,None
49,お,3.75,190,None,o,None
49,な,0.5,190,n,a,None
49,に,0.5,190,n,i,None
49,も,0.5,190,m,o,None
49,し,0.5,190,sh,i,None
49,な,0.5,190,n,a,None
49,い,0.5,190,None,i,None
49,よ,1.0,190,y,o,None
49,り,0.5,190,r,i,None
49,も,2.0,190,m,o,None
49,な,0.5,190,n,a,None
49,に,0.5,190,n,i,None
49,か,0.5,190,k,a,None
49,や,0.5,190,y,a,None
49,ら,0.5,190,r,a,None
49,か,0.5,190,k,a,None
49,し,1.0,190,sh,i,None
49,ちゃ,0.5,190,ch,a,None
49,え,1.25,190,None,e,None
49,い,0.5,190,None,i,None
49,め,0.5,190,m,e,None
49,え,0.5,190,None,e,None
49,じ,0.5,190,j,i,None
49,わ,1.0,190,w,a,None
49,め,0.5,190,m,e,None
49,い,0.5,190,None,i,None
49,か,0.5,190,k,a,None
49,く,0.5,190,k,u,None
49,に,0.75,190,n,i,None
49,こ,0.5,190,k,o,None
49,た,1.0,190,t,a,None
49,え,1.0,190,None,e,None
49,わ,0.75,190,w,a,None
49,ち,0.75,190,ch,i,None
49,か,1.0,190,k,a,None
49,く,1.0,190,k,u,None
49,に,1.0,190,n,i,None
49,あ,1.0,190,None,a,None
49,る,4.25,190,r,u,None
49,は,0.5,190,w,a,None
49,ちゃ,0.5,190,ch,a,None
49,め,0.5,190,m,e,None
49,ちゃ,0.5,190,ch,a,None
49,な,1.0,190,n,a,None
49,ま,1.0,190,m,a,None
49,で,0.5,190,d,e,None
49,い,1.0,190,None,i,None
49,じゃ,0.5,190,j,a,None
49,な,0.75,190,n,a,None
49,い,0.75,190,None,i,None
49,き,0.5,190,k,i,None
49,か,0.5,190,k,a,None
49,く,1.0,190,k,u,None
49,が,0.5,190,g,a,None
49,い,0.5,190,None,i,None
49,だ,0.5,190,d,a,None
49,っ,0.5,190,None,None,cl
49,て,0.5,190,t,e,None
49,も,0.5,190,m,o,None
49,ん,0.5,190,None,None,N
49,だ,0.5,190,d,a,None
49,い,1.0,190,None,i,None
49,な,0.5,190,n,a,None
49,い,1.0,190,None,i,None
49,さ,3.25,190,s,a,None
49,や,0.5,190,y,a,None
49,ら,0.5,190,r,a,None
49,か,1.0,190,k,a,None
49,し,0.5,190,sh,i,None
49,た,0.5,190,t,a,None
49,ら,0.5,190,r,a,None
49,と,0.5,190,t,o,None
49,り,0.5,190,r,i,None
49,ま,0.5,190,m,a,None
49,そ,1.0,190,s,o,None
49,お,0.5,190,None,o,None
49,り,1.75,190,r,i,None
49,き,0.5,190,k,i,None
49,み,0.5,190,m,i,None
49,に,1.0,190,n,i,None
49,ま,1.0,190,m,a,None
49,じ,1.0,190,j,i,None
49,で,0.5,190,d,e,None
49,い,1.0,190,None,i,None
49,じゃ,0.5,190,j,a,None
49,な,0.625,190,n,a,None
49,い,0.625,190,None,i,None
49,と,0.5,190,t,o,None
49,び,0.5,190,b,i,None
49,き,1.0,190,k,i,None
49,り,1.0,190,r,i,None
49,の,1.0,190,n,o,None
49,え,0.5,190,None,e,None
49,が,1.0,190,g,a,None
